dataset1,dataset2,column1,column2,similarity
modern_sales,third_products,fulfillment_channel,item_weight,0.0
modern_sales,third_products,fulfillment_channel,product_dimensions,0.0
modern_sales,third_products,fulfillment_channel,availability_status,0.0
modern_sales,third_products,fulfillment_channel,stock_level,0.0
modern_sales,third_sales,fulfillment_channel,sale_id,0.0
modern_sales,third_sales,fulfillment_channel,account_id,0.0
modern_sales,third_sales,fulfillment_channel,item_code,0.0
modern_sales,third_sales,fulfillment_channel,order_quantity,0.0
modern_sales,third_sales,fulfillment_channel,item_price,0.0
modern_sales,third_sales,fulfillment_channel,sale_total,0.0
modern_sales,third_sales,fulfillment_channel,sale_date,0.0
modern_sales,third_sales,fulfillment_channel,delivery_status,0.0
modern_sales,third_sales,fulfillment_channel,payment_option,0.0
modern_sales,third_sales,fulfillment_channel,customer_address,0.0
modern_sales,third_customers,payment_type,account_id,0.0
modern_sales,third_customers,payment_type,customer_name,0.0
modern_sales,third_customers,payment_type,email_addr,0.0
modern_sales,third_customers,payment_type,contact_number,0.0
modern_sales,third_customers,payment_type,address_line,0.0
modern_sales,third_customers,payment_type,city_name,0.0
modern_sales,third_customers,payment_type,state_province,0.0
modern_sales,third_customers,payment_type,postal_code,0.0
modern_sales,third_customers,payment_type,country_code,0.0
modern_sales,third_customers,payment_type,signup_date,0.0
modern_sales,third_customers,payment_type,membership_status,0.0
modern_sales,third_products,payment_type,item_code,0.0
modern_sales,third_products,payment_type,item_name,0.0
modern_sales,third_products,payment_type,category_name,0.0
modern_sales,third_products,payment_type,brand_name,0.0
modern_sales,third_products,payment_type,supplier,0.0
modern_sales,third_products,payment_type,retail_price,0.0
modern_sales,third_products,payment_type,item_weight,0.0
modern_sales,third_products,payment_type,product_dimensions,0.0
modern_sales,third_products,payment_type,availability_status,0.0
modern_sales,third_products,payment_type,stock_level,0.0
modern_sales,third_sales,payment_type,sale_id,0.0
modern_sales,third_sales,payment_type,account_id,0.0
modern_sales,third_sales,payment_type,item_code,0.0
modern_sales,third_sales,payment_type,order_quantity,0.0
modern_sales,third_sales,payment_type,item_price,0.0
modern_sales,third_sales,payment_type,sale_total,0.0
modern_sales,third_sales,payment_type,sale_date,0.0
modern_sales,third_sales,payment_type,delivery_status,0.0
legacy_customers,third_customers,street_address,email_addr,0.0
modern_sales,third_sales,payment_type,customer_address,0.0
modern_sales,third_customers,promotion_applied,account_id,0.0
modern_sales,third_customers,promotion_applied,customer_name,0.0
modern_sales,third_customers,promotion_applied,email_addr,0.0
modern_sales,third_customers,promotion_applied,contact_number,0.0
modern_sales,third_customers,promotion_applied,address_line,0.0
modern_sales,third_customers,promotion_applied,city_name,0.0
modern_sales,third_customers,promotion_applied,state_province,0.0
modern_sales,third_customers,promotion_applied,postal_code,0.0
modern_sales,third_customers,promotion_applied,country_code,0.0
modern_sales,third_customers,promotion_applied,signup_date,0.0
modern_sales,third_customers,promotion_applied,membership_status,0.0
modern_sales,third_products,promotion_applied,item_code,0.0
modern_sales,third_products,promotion_applied,item_name,0.0
modern_sales,third_products,promotion_applied,category_name,0.0
modern_sales,third_products,promotion_applied,brand_name,0.0
modern_sales,third_products,promotion_applied,supplier,0.0
modern_sales,third_products,promotion_applied,retail_price,0.0
modern_sales,third_products,promotion_applied,item_weight,0.0
modern_sales,third_products,promotion_applied,product_dimensions,0.0
modern_sales,third_products,promotion_applied,availability_status,0.0
modern_sales,third_products,promotion_applied,stock_level,0.0
modern_sales,third_sales,promotion_applied,sale_id,0.0
modern_sales,third_sales,promotion_applied,account_id,0.0
modern_sales,third_sales,promotion_applied,item_code,0.0
modern_sales,third_sales,promotion_applied,order_quantity,0.0
modern_sales,third_sales,promotion_applied,item_price,0.0
modern_sales,third_sales,promotion_applied,sale_total,0.0
modern_sales,third_sales,promotion_applied,sale_date,0.0
modern_sales,third_sales,promotion_applied,delivery_status,0.0
modern_sales,third_sales,promotion_applied,payment_option,0.0
modern_sales,third_sales,promotion_applied,customer_address,0.0
legacy_customers,third_customers,street_address,customer_name,0.0
legacy_customers,third_customers,street_address,account_id,0.0
legacy_customers,modern_sales,street_address,promotion_applied,0.0
legacy_customers,modern_sales,street_address,payment_type,0.0
legacy_customers,modern_sales,street_address,fulfillment_channel,0.0
legacy_customers,modern_sales,street_address,timestamp,0.0
legacy_customers,modern_sales,street_address,transaction_total,0.0
legacy_customers,modern_sales,street_address,price_per_item,0.0
legacy_customers,modern_sales,street_address,qty,0.0
legacy_customers,modern_sales,street_address,product_asin,0.0
legacy_customers,modern_sales,street_address,user_id,0.0
legacy_customers,modern_sales,street_address,transaction_id,0.0
legacy_customers,modern_products,street_address,product_condition,0.0
legacy_customers,modern_products,street_address,stock_quantity,0.0
legacy_customers,modern_products,street_address,specifications,0.0
legacy_customers,modern_products,street_address,weight_kg,0.0
legacy_customers,modern_products,street_address,current_price,0.0
legacy_customers,modern_products,street_address,brand,0.0
legacy_customers,modern_products,street_address,seller,0.0
legacy_customers,modern_products,street_address,subcategory,0.0
legacy_customers,modern_products,street_address,category,0.0
legacy_customers,modern_products,street_address,title,0.0
legacy_customers,modern_products,street_address,asin,0.0
legacy_customers,modern_customers,street_address,loyalty_tier,0.0
legacy_customers,modern_customers,street_address,prime_member,0.0
legacy_customers,modern_customers,street_address,account_created,0.0
legacy_customers,modern_customers,street_address,shipping_zip,0.0
legacy_customers,modern_customers,street_address,shipping_state,0.0
legacy_customers,modern_customers,street_address,shipping_city,0.0
legacy_customers,modern_customers,street_address,phone,0.0
legacy_customers,modern_customers,street_address,email,0.0
legacy_customers,modern_customers,street_address,full_name,0.0
legacy_customers,modern_customers,street_address,user_id,0.0
legacy_customers,third_sales,phone_number,customer_address,0.0
legacy_customers,third_sales,phone_number,payment_option,0.0
legacy_customers,third_sales,phone_number,delivery_status,0.0
legacy_customers,third_sales,phone_number,sale_date,0.0
legacy_customers,third_sales,phone_number,sale_total,0.0
legacy_customers,third_sales,phone_number,item_price,0.0
legacy_customers,third_sales,phone_number,order_quantity,0.0
legacy_customers,third_sales,phone_number,item_code,0.0
legacy_customers,third_sales,phone_number,account_id,0.0
legacy_customers,third_sales,phone_number,sale_id,0.0
legacy_customers,third_products,phone_number,stock_level,0.0
legacy_customers,third_products,phone_number,availability_status,0.0
legacy_customers,third_products,phone_number,product_dimensions,0.0
legacy_customers,third_products,phone_number,item_weight,0.0
legacy_customers,third_products,phone_number,retail_price,0.0
legacy_customers,third_products,phone_number,supplier,0.0
legacy_customers,third_products,phone_number,brand_name,0.0
legacy_customers,third_products,phone_number,category_name,0.0
legacy_customers,third_products,phone_number,item_name,0.0
legacy_customers,third_products,phone_number,item_code,0.0
legacy_customers,third_customers,phone_number,membership_status,0.0
legacy_customers,third_customers,phone_number,signup_date,0.0
legacy_customers,third_customers,phone_number,country_code,0.0
legacy_customers,third_customers,phone_number,postal_code,0.0
legacy_customers,third_customers,phone_number,state_province,0.0
legacy_customers,third_customers,phone_number,city_name,0.0
legacy_customers,third_customers,phone_number,address_line,0.0
legacy_customers,third_customers,phone_number,email_addr,0.0
legacy_customers,third_customers,phone_number,customer_name,0.0
legacy_customers,third_customers,phone_number,account_id,0.0
legacy_customers,modern_sales,phone_number,promotion_applied,0.0
legacy_customers,modern_sales,phone_number,payment_type,0.0
legacy_customers,modern_sales,phone_number,fulfillment_channel,0.0
legacy_customers,modern_sales,phone_number,timestamp,0.0
legacy_customers,modern_sales,phone_number,transaction_total,0.0
legacy_customers,modern_sales,phone_number,price_per_item,0.0
legacy_customers,modern_sales,phone_number,qty,0.0
legacy_customers,modern_sales,phone_number,product_asin,0.0
legacy_customers,modern_sales,phone_number,user_id,0.0
legacy_customers,modern_sales,phone_number,transaction_id,0.0
legacy_customers,modern_products,phone_number,product_condition,0.0
legacy_customers,modern_products,phone_number,stock_quantity,0.0
legacy_customers,modern_products,phone_number,specifications,0.0
legacy_customers,modern_products,phone_number,weight_kg,0.0
legacy_customers,modern_products,phone_number,current_price,0.0
legacy_customers,modern_products,phone_number,brand,0.0
legacy_customers,modern_products,phone_number,seller,0.0
legacy_customers,modern_products,phone_number,subcategory,0.0
legacy_customers,modern_products,phone_number,category,0.0
legacy_customers,modern_products,phone_number,title,0.0
legacy_customers,modern_products,phone_number,asin,0.0
legacy_customers,modern_customers,phone_number,loyalty_tier,0.0
legacy_customers,modern_customers,phone_number,prime_member,0.0
legacy_customers,modern_customers,phone_number,account_created,0.0
legacy_customers,modern_customers,phone_number,shipping_zip,0.0
legacy_customers,modern_customers,phone_number,shipping_state,0.0
legacy_customers,modern_customers,phone_number,shipping_city,0.0
legacy_customers,modern_customers,phone_number,email,0.0
legacy_customers,modern_customers,phone_number,full_name,0.0
legacy_customers,modern_customers,phone_number,user_id,0.0
legacy_customers,third_sales,email_address,payment_option,0.0
legacy_customers,third_sales,email_address,delivery_status,0.0
legacy_customers,third_sales,email_address,sale_date,0.0
legacy_customers,third_sales,email_address,sale_total,0.0
legacy_customers,third_sales,email_address,item_price,0.0
legacy_customers,third_sales,email_address,order_quantity,0.0
legacy_customers,third_sales,email_address,item_code,0.0
legacy_customers,third_sales,email_address,account_id,0.0
legacy_customers,third_sales,email_address,sale_id,0.0
